1990-12-17 04:22:00 +0000 UTC,661407720,6
1990-12-31 18:36:00 +0000 UTC,662668560,9
1991-01-15 23:50:00 +0000 UTC,663983400,3
1991-01-30 06:10:00 +0000 UTC,665215800,6
1991-02-14 17:33:00 +0000 UTC,666552780,9
1991-02-28 18:25:00 +0000 UTC,667765500,6
1991-03-16 08:12:00 +0000 UTC,669111120,9
1991-03-30 07:17:00 +0000 UTC,670317420,3
1991-04-14 19:39:00 +0000 UTC,671657940,9
1991-04-28 20:58:00 +0000 UTC,672872280,6
1991-05-14 04:37:00 +0000 UTC,674195820,6
1991-05-28 11:37:00 +0000 UTC,675430620,6
1991-06-12 12:07:00 +0000 UTC,676728420,6
1991-06-27 02:59:00 +0000 UTC,677991540,3
1991-07-11 19:06:00 +0000 UTC,679259160,9
1991-07-26 18:25:00 +0000 UTC,680552700,6
1991-08-10 02:28:00 +0000 UTC,681791280,6
1991-08-25 09:08:00 +0000 UTC,683111280,3
1991-09-08 11:00:00 +0000 UTC,684327600,9
1991-09-23 22:41:00 +0000 UTC,685665660,3
1991-10-07 21:38:00 +0000 UTC,686871480,3
1991-10-23 11:09:00 +0000 UTC,688216140,9
1991-11-06 11:10:00 +0000 UTC,689425800,6
1991-11-21 22:57:00 +0000 UTC,690764220,9
1991-12-06 03:56:00 +0000 UTC,691991760,3
1991-12-21 10:24:00 +0000 UTC,693311040,9
1992-01-04 23:10:00 +0000 UTC,694566600,6
1992-01-19 21:28:00 +0000 UTC,695856480,6
1992-02-03 19:00:00 +0000 UTC,697143600,9
1992-02-18 08:04:00 +0000 UTC,698400240,6
1992-03-04 13:23:00 +0000 UTC,699715380,3
1992-03-18 18:17:00 +0000 UTC,700942620,3
1992-04-03 05:03:00 +0000 UTC,702277380,9
1992-04-17 04:42:00 +0000 UTC,703485720,9
1992-05-02 17:45:00 +0000 UTC,704828700,9
1992-05-16 16:02:00 +0000 UTC,706032120,3
1992-06-01 03:57:00 +0000 UTC,707371020,9
1992-06-15 04:50:00 +0000 UTC,708583800,3
1992-06-30 12:19:00 +0000 UTC,709906740,6
1992-07-14 19:07:00 +0000 UTC,711140820,6
1992-07-29 19:36:00 +0000 UTC,712438560,9
1992-08-13 10:28:00 +0000 UTC,713701680,6
1992-08-28 02:42:00 +0000 UTC,714969720,9
1992-09-12 02:18:00 +0000 UTC,716264280,9
1992-09-26 10:40:00 +0000 UTC,717504000,6
1992-10-11 18:04:00 +0000 UTC,718826640,6
1992-10-25 20:34:00 +0000 UTC,720045240,6
1992-11-10 09:21:00 +0000 UTC,721387260,9
1992-11-24 09:11:00 +0000 UTC,722596260,3
1992-12-09 23:41:00 +0000 UTC,723944460,3
1992-12-24 00:44:00 +0000 UTC,725157840,3
1993-01-08 12:38:00 +0000 UTC,726496680,3
1993-01-22 18:28:00 +0000 UTC,727727280,6
1993-02-06 23:56:00 +0000 UTC,729042960,3
1993-02-21 13:06:00 +0000 UTC,730299960,9
1993-03-08 09:46:00 +0000 UTC,731583960,6
1993-03-23 07:15:00 +0000 UTC,732870900,9
1993-04-06 18:43:00 +0000 UTC,734121780,6
1993-04-21 23:50:00 +0000 UTC,735436200,3
1993-05-06 03:34:00 +0000 UTC,736659240,6
1993-05-21 14:07:00 +0000 UTC,737993220,6
1993-06-04 13:02:00 +0000 UTC,739198920,3
1993-06-20 01:53:00 +0000 UTC,740541180,3
1993-07-03 23:45:00 +0000 UTC,741743100,9
1993-07-19 11:24:00 +0000 UTC,743081040,9
1993-08-02 12:10:00 +0000 UTC,744293400,6
1993-08-17 19:28:00 +0000 UTC,745615680,6
1993-09-01 02:33:00 +0000 UTC,746850780,9
1993-09-16 03:10:00 +0000 UTC,748149000,6
1993-09-30 18:54:00 +0000 UTC,749415240,9
1993-10-15 11:36:00 +0000 UTC,750684960,9
1993-10-30 12:38:00 +0000 UTC,751984680,3
1993-11-13 21:34:00 +0000 UTC,753226440,6
1993-11-29 06:31:00 +0000 UTC,754554660,6
1993-12-13 09:27:00 +0000 UTC,755774820,9
1993-12-28 23:06:00 +0000 UTC,757119960,9
1994-01-11 23:11:00 +0000 UTC,758329860,3
1994-01-27 13:24:00 +0000 UTC,759677040,9
1994-02-10 14:31:00 +0000 UTC,760890660,6
1994-02-26 01:16:00 +0000 UTC,762225360,6
1994-03-12 07:06:00 +0000 UTC,763455960,9
1994-03-27 11:11:00 +0000 UTC,764766660,3
1994-04-11 00:18:00 +0000 UTC,766023480,9
1994-04-25 19:46:00 +0000 UTC,767303160,6
1994-05-10 17:08:00 +0000 UTC,768589680,3
1994-05-25 03:39:00 +0000 UTC,769837140,9
1994-06-09 08:27:00 +0000 UTC,771150420,9
1994-06-23 11:32:00 +0000 UTC,772371120,3
1994-07-08 21:38:00 +0000 UTC,773703480,3
1994-07-22 20:15:00 +0000 UTC,774908100,9
1994-08-07 08:45:00 +0000 UTC,776249100,9
1994-08-21 06:46:00 +0000 UTC,777451560,6
1994-09-05 18:32:00 +0000 UTC,778789920,3
1994-09-19 20:00:00 +0000 UTC,780004800,9
1994-10-05 03:55:00 +0000 UTC,781329300,6
1994-10-19 12:18:00 +0000 UTC,782569080,9
1994-11-03 13:35:00 +0000 UTC,783869700,3
1994-11-18 06:58:00 +0000 UTC,785141880,6
1994-12-02 23:54:00 +0000 UTC,786412440,9
1994-12-18 02:18:00 +0000 UTC,787717080,9
1995-01-01 10:56:00 +0000 UTC,788957760,3
1995-01-16 20:27:00 +0000 UTC,790288020,9
1995-01-30 22:49:00 +0000 UTC,791506140,6
1995-02-15 12:17:00 +0000 UTC,792850620,3
1995-03-01 11:49:00 +0000 UTC,794058540,6
1995-03-17 01:27:00 +0000 UTC,795403620,9
1995-03-31 02:10:00 +0000 UTC,796615800,6
1995-04-15 12:09:00 +0000 UTC,797947740,9
1995-04-29 17:38:00 +0000 UTC,799177080,3
1995-05-14 20:48:00 +0000 UTC,800484480,9
1995-05-29 09:28:00 +0000 UTC,801739680,6
1995-06-13 04:03:00 +0000 UTC,803016180,9
1995-06-28 00:50:00 +0000 UTC,804300600,3
1995-07-12 10:49:00 +0000 UTC,805546140,6
1995-07-27 15:13:00 +0000 UTC,806857980,6
1995-08-10 18:15:00 +0000 UTC,808078500,9
1995-08-26 04:30:00 +0000 UTC,809411400,9
1995-09-09 03:36:00 +0000 UTC,810617760,9
1995-09-24 16:54:00 +0000 UTC,811961640,9
1995-10-08 15:52:00 +0000 UTC,813167520,6
1995-10-24 04:36:00 +0000 UTC,814509360,9
1995-11-07 07:21:00 +0000 UTC,815728860,9
1995-11-22 15:42:00 +0000 UTC,817054920,9
1995-12-07 01:28:00 +0000 UTC,818299680,6
1995-12-22 02:23:00 +0000 UTC,819598980,3
1996-01-05 20:52:00 +0000 UTC,820875120,6
1996-01-20 12:51:00 +0000 UTC,822142260,9
1996-02-04 15:58:00 +0000 UTC,823449480,6
1996-02-18 23:32:00 +0000 UTC,824686320,3
1996-03-05 09:24:00 +0000 UTC,826017840,9
1996-03-19 10:47:00 +0000 UTC,827232420,3
1996-04-04 00:09:00 +0000 UTC,828576540,9
1996-04-17 22:51:00 +0000 UTC,829781460,9
1996-05-03 11:50:00 +0000 UTC,831124200,3
1996-05-17 11:48:00 +0000 UTC,832333680,9
1996-06-01 20:48:00 +0000 UTC,833662080,9
1996-06-16 01:37:00 +0000 UTC,834889020,6
1996-07-01 03:59:00 +0000 UTC,836193540,3
1996-07-15 16:16:00 +0000 UTC,837447360,6
1996-07-30 10:36:00 +0000 UTC,838722960,9
1996-08-14 07:34:00 +0000 UTC,840008040,6
1996-08-28 17:53:00 +0000 UTC,841254780,3
1996-09-12 23:07:00 +0000 UTC,842569620,6
1996-09-27 02:51:00 +0000 UTC,843792660,9
1996-10-12 14:14:00 +0000 UTC,845129640,3
1996-10-26 14:11:00 +0000 UTC,846339060,3
1996-11-11 04:15:00 +0000 UTC,847685700,9
1996-11-25 04:10:00 +0000 UTC,848895000,6
1996-12-10 16:56:00 +0000 UTC,850236960,3
1996-12-24 20:41:00 +0000 UTC,851460060,3
1997-01-09 04:26:00 +0000 UTC,852783960,3
1997-01-23 15:11:00 +0000 UTC,854032260,3
1997-02-07 15:07:00 +0000 UTC,855328020,6
1997-02-22 10:26:00 +0000 UTC,856607160,3
1997-03-09 01:16:00 +0000 UTC,857870160,6
1997-03-24 04:46:00 +0000 UTC,859178760,6
1997-04-07 11:03:00 +0000 UTC,860410980,9
1997-04-22 20:35:00 +0000 UTC,861741300,3
1997-05-06 20:48:00 +0000 UTC,862951680,9
1997-05-22 09:16:00 +0000 UTC,864292560,6
1997-06-05 07:06:00 +0000 UTC,865494360,9
1997-06-20 19:11:00 +0000 UTC,866833860,3
1997-07-04 18:41:00 +0000 UTC,868041660,3
1997-07-20 03:23:00 +0000 UTC,869368980,3
1997-08-03 08:15:00 +0000 UTC,870596100,9
1997-08-18 10:58:00 +0000 UTC,871901880,6
1997-09-01 23:52:00 +0000 UTC,873157920,6
1997-09-16 18:52:00 +0000 UTC,874435920,6
1997-10-01 16:52:00 +0000 UTC,875724720,6
1997-10-16 03:46:00 +0000 UTC,876973560,6
1997-10-31 10:01:00 +0000 UTC,878292060,6
1997-11-14 14:12:00 +0000 UTC,879516720,9
1997-11-30 02:14:00 +0000 UTC,880856040,3
1997-12-14 02:37:00 +0000 UTC,882067020,6
1997-12-29 16:57:00 +0000 UTC,883414620,9
1998-01-12 17:24:00 +0000 UTC,884625840,9
1998-01-28 06:02:00 +0000 UTC,885967320,3
1998-02-11 10:23:00 +0000 UTC,887192580,3
1998-02-26 17:27:00 +0000 UTC,888514020,9
1998-03-13 04:34:00 +0000 UTC,889763640,6
1998-03-28 03:15:00 +0000 UTC,891054900,9
1998-04-11 22:24:00 +0000 UTC,892333440,9
1998-04-26 11:42:00 +0000 UTC,893590920,9
1998-05-11 14:30:00 +0000 UTC,894897000,9
1998-05-25 19:33:00 +0000 UTC,896124780,9
1998-06-10 04:19:00 +0000 UTC,897452340,6
1998-06-24 03:51:00 +0000 UTC,898660260,9
1998-07-09 16:02:00 +0000 UTC,900000120,3
1998-07-23 13:45:00 +0000 UTC,901201500,9
1998-08-08 02:11:00 +0000 UTC,902542260,3
1998-08-22 02:04:00 +0000 UTC,903751440,6
1998-09-06 11:23:00 +0000 UTC,905080980,3
1998-09-20 17:02:00 +0000 UTC,906310920,3
1998-10-05 20:13:00 +0000 UTC,907618380,6
1998-10-20 10:10:00 +0000 UTC,908878200,6
1998-11-04 05:19:00 +0000 UTC,910156740,6
1998-11-19 04:28:00 +0000 UTC,911449680,6
1998-12-03 15:20:00 +0000 UTC,912698400,3
1998-12-18 22:43:00 +0000 UTC,914020980,6
1999-01-02 02:51:00 +0000 UTC,915245460,9
1999-01-17 15:47:00 +0000 UTC,916588020,3
1999-01-31 16:08:00 +0000 UTC,917798880,3
1999-02-16 06:40:00 +0000 UTC,919147200,6
1999-03-02 06:59:00 +0000 UTC,920357940,3
1999-03-17 18:50:00 +0000 UTC,921696600,3
1999-03-31 22:49:00 +0000 UTC,922920540,6
1999-04-16 04:23:00 +0000 UTC,924236580,3
1999-04-30 14:55:00 +0000 UTC,925484100,6
1999-05-15 12:06:00 +0000 UTC,926769960,9
1999-05-30 06:40:00 +0000 UTC,928046400,6
1999-06-13 19:04:00 +0000 UTC,929300640,6
1999-06-28 21:38:00 +0000 UTC,930605880,3
1999-07-13 02:25:00 +0000 UTC,931832700,6
1999-07-28 11:26:00 +0000 UTC,933161160,3
1999-08-11 11:09:00 +0000 UTC,934369740,9
1999-08-26 23:49:00 +0000 UTC,935711340,6
1999-09-09 22:03:00 +0000 UTC,936914580,9
1999-09-25 10:53:00 +0000 UTC,938256780,3
1999-10-09 11:35:00 +0000 UTC,939468900,3
1999-10-24 21:04:00 +0000 UTC,940799040,6
1999-11-08 03:54:00 +0000 UTC,942033240,9
1999-11-23 07:05:00 +0000 UTC,943340700,3
1999-12-07 22:33:00 +0000 UTC,944605980,9
1999-12-22 17:33:00 +0000 UTC,945883980,9
2000-01-06 18:14:00 +0000 UTC,947182440,3
2000-01-21 04:41:00 +0000 UTC,948429660,3
2000-02-05 13:04:00 +0000 UTC,949755840,6
2000-02-19 16:27:00 +0000 UTC,950977620,9
2000-03-06 05:19:00 +0000 UTC,952319940,6
2000-03-20 04:45:00 +0000 UTC,953527500,9
2000-04-04 18:14:00 +0000 UTC,954872040,3
2000-04-18 17:42:00 +0000 UTC,956079720,9
2000-05-04 04:13:00 +0000 UTC,957413580,6
2000-05-18 07:35:00 +0000 UTC,958635300,3
2000-06-02 12:15:00 +0000 UTC,959948100,9
2000-06-16 22:28:00 +0000 UTC,961194480,6
2000-07-01 19:21:00 +0000 UTC,962479260,9
2000-07-16 13:56:00 +0000 UTC,963755760,3
2000-07-31 02:26:00 +0000 UTC,965010360,3
2000-08-15 05:14:00 +0000 UTC,966316440,3
2000-08-29 10:20:00 +0000 UTC,967544400,3
2000-09-13 19:39:00 +0000 UTC,968873940,9
2000-09-27 19:54:00 +0000 UTC,970084440,9
2000-10-13 08:55:00 +0000 UTC,971427300,6
2000-10-27 07:58:00 +0000 UTC,972633480,6
2000-11-11 21:17:00 +0000 UTC,973977420,3
2000-11-25 23:12:00 +0000 UTC,975193920,9
2000-12-11 09:05:00 +0000 UTC,976525500,3
2000-12-25 17:23:00 +0000 UTC,977764980,3
2001-01-09 20:26:00 +0000 UTC,979071960,3
2001-01-24 13:08:00 +0000 UTC,980341680,3
2001-02-08 07:12:00 +0000 UTC,981616320,9
2001-02-23 08:23:00 +0000 UTC,982916580,3
2001-03-09 17:24:00 +0000 UTC,984158640,9
2001-03-25 01:23:00 +0000 UTC,985483380,3
2001-04-08 03:23:00 +0000 UTC,986700180,3
2001-04-23 15:28:00 +0000 UTC,988039680,6
2001-05-07 13:53:00 +0000 UTC,989243580,3
2001-05-23 02:48:00 +0000 UTC,990586080,9
2001-06-06 01:40:00 +0000 UTC,991791600,6
2001-06-21 11:59:00 +0000 UTC,993124740,3
2001-07-05 15:05:00 +0000 UTC,994345500,3
2001-07-20 19:45:00 +0000 UTC,995658300,9
2001-08-04 05:57:00 +0000 UTC,996904620,9
2001-08-19 02:56:00 +0000 UTC,998189760,3
2001-09-02 21:44:00 +0000 UTC,999467040,3
2001-09-17 10:28:00 +0000 UTC,1000722480,6
2001-10-02 13:50:00 +0000 UTC,1002030600,3
2001-10-16 19:24:00 +0000 UTC,1003260240,9
2001-11-01 05:43:00 +0000 UTC,1004593380,6
2001-11-15 06:41:00 +0000 UTC,1005806460,3
2001-11-30 20:51:00 +0000 UTC,1007153460,9
2001-12-14 20:49:00 +0000 UTC,1008362940,6
2001-12-30 10:42:00 +0000 UTC,1009708920,9
2002-01-13 13:30:00 +0000 UTC,1010928600,9
2002-01-28 22:52:00 +0000 UTC,1012258320,6
2002-02-12 07:43:00 +0000 UTC,1013499780,6
2002-02-27 09:18:00 +0000 UTC,1014801480,9
2002-03-14 02:04:00 +0000 UTC,1016071440,6
2002-03-28 18:26:00 +0000 UTC,1017339960,3
2002-04-12 19:23:00 +0000 UTC,1018639380,3
2002-04-27 03:01:00 +0000 UTC,1019876460,6
2002-05-12 10:47:00 +0000 UTC,1021200420,3
2002-05-26 11:52:00 +0000 UTC,1022413920,6
2002-06-10 23:48:00 +0000 UTC,1023752880,9
2002-06-24 21:43:00 +0000 UTC,1024954980,6
2002-07-10 10:27:00 +0000 UTC,1026296820,9
2002-07-24 09:07:00 +0000 UTC,1027501620,6
2002-08-08 19:15:00 +0000 UTC,1028834100,9
2002-08-22 22:30:00 +0000 UTC,1030055400,9
2002-09-07 03:10:00 +0000 UTC,1031368200,6
2002-09-21 14:00:00 +0000 UTC,1032616800,9
2002-10-06 11:18:00 +0000 UTC,1033903080,9
2002-10-21 07:21:00 +0000 UTC,1035184860,9
2002-11-04 20:35:00 +0000 UTC,1036442100,3
2002-11-20 01:35:00 +0000 UTC,1037756100,3
2002-12-04 07:36:00 +0000 UTC,1038987360,9
2002-12-19 19:12:00 +0000 UTC,1040325120,9
2003-01-02 20:25:00 +0000 UTC,1041539100,6
2003-01-18 10:49:00 +0000 UTC,1042886940,6
2003-02-01 10:50:00 +0000 UTC,1044096600,3
2003-02-16 23:53:00 +0000 UTC,1045439580,3
2003-03-03 02:37:00 +0000 UTC,1046659020,6
2003-03-18 10:36:00 +0000 UTC,1047983760,9
2003-04-01 19:20:00 +0000 UTC,1049224800,3
2003-04-16 19:36:00 +0000 UTC,1050521760,9
2003-05-01 12:16:00 +0000 UTC,1051791360,6
2003-05-16 03:36:00 +0000 UTC,1053056160,9
2003-05-31 04:21:00 +0000 UTC,1054354860,9
2003-06-14 11:15:00 +0000 UTC,1055589300,9
2003-06-29 18:39:00 +0000 UTC,1056911940,9
2003-07-13 19:21:00 +0000 UTC,1058124060,9
2003-07-29 06:53:00 +0000 UTC,1059461580,3
2003-08-12 04:48:00 +0000 UTC,1060663680,9
2003-08-27 17:26:00 +0000 UTC,1062005160,3
2003-09-10 16:36:00 +0000 UTC,1063211760,9
2003-09-26 03:09:00 +0000 UTC,1064545740,9
2003-10-10 07:28:00 +0000 UTC,1065770880,6
2003-10-25 12:50:00 +0000 UTC,1067086200,3
2003-11-09 01:15:00 +0000 UTC,1068340500,9
2003-11-23 23:00:00 +0000 UTC,1069628400,9
2003-12-08 20:38:00 +0000 UTC,1070915880,3
2003-12-23 09:44:00 +0000 UTC,1072172640,3
2004-01-07 15:42:00 +0000 UTC,1073490120,9
2004-01-21 21:07:00 +0000 UTC,1074719220,6
2004-02-06 08:49:00 +0000 UTC,1076057340,6
2004-02-20 09:20:00 +0000 UTC,1077268800,3
2004-03-06 23:17:00 +0000 UTC,1078615020,3
2004-03-20 22:44:00 +0000 UTC,1079822640,3
2004-04-05 11:05:00 +0000 UTC,1081163100,3
2004-04-19 13:24:00 +0000 UTC,1082381040,9
2004-05-04 20:35:00 +0000 UTC,1083702900,3
2004-05-19 04:54:00 +0000 UTC,1084942440,9
2004-06-03 04:20:00 +0000 UTC,1086236400,3
2004-06-17 20:28:00 +0000 UTC,1087504080,6
2004-07-02 11:09:00 +0000 UTC,1088766540,9
2004-07-17 11:25:00 +0000 UTC,1090063500,6
2004-07-31 18:06:00 +0000 UTC,1091297160,9
2004-08-16 01:24:00 +0000 UTC,1092619440,9
2004-08-30 02:22:00 +0000 UTC,1093832520,6
2004-09-14 14:28:00 +0000 UTC,1095172080,6
2004-09-28 13:09:00 +0000 UTC,1096376940,9
2004-10-14 02:47:00 +0000 UTC,1097722020,3
2004-10-28 03:07:00 +0000 UTC,1098932820,6
2004-11-12 14:26:00 +0000 UTC,1100269560,3
2004-11-26 20:08:00 +0000 UTC,1101499680,3
2004-12-12 01:28:00 +0000 UTC,1102814880,6
2004-12-26 15:07:00 +0000 UTC,1104073620,6
2005-01-10 12:03:00 +0000 UTC,1105358580,9
2005-01-25 10:33:00 +0000 UTC,1106649180,9
2005-02-08 22:30:00 +0000 UTC,1107901800,9
2005-02-24 04:55:00 +0000 UTC,1109220900,6
2005-03-10 09:13:00 +0000 UTC,1110445980,6
2005-03-25 21:01:00 +0000 UTC,1111784460,6
2005-04-08 20:35:00 +0000 UTC,1112992500,3
2005-04-24 10:09:00 +0000 UTC,1114337340,9
2005-05-08 08:48:00 +0000 UTC,1115542080,9
2005-05-23 20:20:00 +0000 UTC,1116879600,3
2005-06-06 21:58:00 +0000 UTC,1118095080,6
2005-06-22 04:16:00 +0000 UTC,1119413760,6
2005-07-06 12:04:00 +0000 UTC,1120651440,6
2005-07-21 11:02:00 +0000 UTC,1121943720,3
2005-08-05 03:06:00 +0000 UTC,1123211160,9
2005-08-19 17:54:00 +0000 UTC,1124474040,9
2005-09-03 18:45:00 +0000 UTC,1125773100,9
2005-09-18 02:01:00 +0000 UTC,1127008860,6
2005-10-03 10:27:00 +0000 UTC,1128335220,9
2005-10-17 12:13:00 +0000 UTC,1129551180,6
2005-11-02 01:24:00 +0000 UTC,1130894640,9
2005-11-16 00:57:00 +0000 UTC,1132102620,9
2005-12-01 15:00:00 +0000 UTC,1133449200,9
2005-12-15 16:15:00 +0000 UTC,1134663300,9
2005-12-31 03:11:00 +0000 UTC,1135998660,3
2006-01-14 09:48:00 +0000 UTC,1137232080,9
2006-01-29 14:15:00 +0000 UTC,1138544100,9
2006-02-13 04:44:00 +0000 UTC,1139805840,3
2006-02-28 00:32:00 +0000 UTC,1141086720,3
2006-03-14 23:36:00 +0000 UTC,1142379360,9
2006-03-29 10:17:00 +0000 UTC,1143627420,3
2006-04-13 16:42:00 +0000 UTC,1144946520,9
2006-04-27 19:46:00 +0000 UTC,1146167160,6
2006-05-13 06:53:00 +0000 UTC,1147503180,3
2006-05-27 05:27:00 +0000 UTC,1148707620,9
2006-06-11 18:05:00 +0000 UTC,1150049100,3
2006-06-25 16:06:00 +0000 UTC,1151251560,9
2006-07-11 03:04:00 +0000 UTC,1152587040,6
2006-07-25 04:32:00 +0000 UTC,1153801920,3
2006-08-09 10:56:00 +0000 UTC,1155120960,3
2006-08-23 19:10:00 +0000 UTC,1156360200,6
2006-09-07 18:43:00 +0000 UTC,1157654580,6
2006-09-22 11:45:00 +0000 UTC,1158925500,9
2006-10-07 03:13:00 +0000 UTC,1160190780,6
2006-10-22 05:14:00 +0000 UTC,1161494040,3
2006-11-05 12:58:00 +0000 UTC,1162731480,6
2006-11-20 22:18:00 +0000 UTC,1164061080,9
2006-12-05 00:25:00 +0000 UTC,1165278300,6
2006-12-20 14:01:00 +0000 UTC,1166623260,6
2007-01-03 13:57:00 +0000 UTC,1167832620,9
2007-01-19 04:01:00 +0000 UTC,1169179260,6
2007-02-02 05:45:00 +0000 UTC,1170395100,9
2007-02-17 16:15:00 +0000 UTC,1171728900,9
2007-03-03 23:17:00 +0000 UTC,1172963820,3
2007-03-19 02:44:00 +0000 UTC,1174272240,3
2007-04-02 17:15:00 +0000 UTC,1175534100,9
2007-04-17 11:37:00 +0000 UTC,1176809820,6
2007-05-02 10:10:00 +0000 UTC,1178100600,6
2007-05-16 19:28:00 +0000 UTC,1179343680,6
2007-06-01 01:05:00 +0000 UTC,1180659900,3
2007-06-15 03:14:00 +0000 UTC,1181877240,3
2007-06-30 13:50:00 +0000 UTC,1183211400,3
2007-07-14 12:05:00 +0000 UTC,1184414700,3
2007-07-30 00:49:00 +0000 UTC,1185756540,6
2007-08-12 23:03:00 +0000 UTC,1186959780,9
2007-08-28 10:37:00 +0000 UTC,1188297420,6
2007-09-11 12:45:00 +0000 UTC,1189514700,9
2007-09-26 19:47:00 +0000 UTC,1190836020,3
2007-10-11 05:02:00 +0000 UTC,1192078920,3
2007-10-26 04:53:00 +0000 UTC,1193374380,3
2007-11-09 23:04:00 +0000 UTC,1194649440,6
2007-11-24 14:31:00 +0000 UTC,1195914660,6
2007-12-09 17:41:00 +0000 UTC,1197222060,3
2007-12-24 01:16:00 +0000 UTC,1198458960,6
2008-01-08 11:37:00 +0000 UTC,1199792220,6
2008-01-22 13:35:00 +0000 UTC,1201008900,3
2008-02-07 03:45:00 +0000 UTC,1202355900,9
2008-02-21 03:30:00 +0000 UTC,1203564600,9
2008-03-07 17:15:00 +0000 UTC,1204910100,9
2008-03-21 18:39:00 +0000 UTC,1206124740,9
2008-04-06 03:56:00 +0000 UTC,1207454160,3
2008-04-20 10:25:00 +0000 UTC,1208687100,6
2008-05-05 12:19:00 +0000 UTC,1209989940,6
2008-05-20 02:11:00 +0000 UTC,1211249460,3
2008-06-03 19:23:00 +0000 UTC,1212520980,3
2008-06-18 17:31:00 +0000 UTC,1213810260,6
2008-07-03 02:20:00 +0000 UTC,1215051600,3
2008-07-18 08:00:00 +0000 UTC,1216368000,9
2008-08-01 10:13:00 +0000 UTC,1217585580,6
2008-08-16 21:18:00 +0000 UTC,1218921480,9
2008-08-30 19:59:00 +0000 UTC,1220126340,3
2008-09-15 09:15:00 +0000 UTC,1221470100,9
2008-09-29 08:13:00 +0000 UTC,1222675980,6
2008-10-14 20:04:00 +0000 UTC,1224014640,6
2008-10-28 23:14:00 +0000 UTC,1225235640,3
2008-11-13 06:19:00 +0000 UTC,1226557140,6
2008-11-27 16:55:00 +0000 UTC,1227804900,6
2008-12-12 16:38:00 +0000 UTC,1229099880,3
2008-12-27 12:23:00 +0000 UTC,1230380580,3
2009-01-11 03:27:00 +0000 UTC,1231644420,9
2009-01-26 07:56:00 +0000 UTC,1232956560,3
2009-02-09 14:49:00 +0000 UTC,1234190940,6
2009-02-25 01:36:00 +0000 UTC,1235525760,9
2009-03-11 02:37:00 +0000 UTC,1236739020,6
2009-03-26 16:08:00 +0000 UTC,1238083680,3
2009-04-09 14:55:00 +0000 UTC,1239288900,6
2009-04-25 03:24:00 +0000 UTC,1240629840,9
2009-05-09 04:01:00 +0000 UTC,1241841660,6
2009-05-24 12:12:00 +0000 UTC,1243167120,9
2009-06-07 18:12:00 +0000 UTC,1244398320,9
2009-06-22 19:36:00 +0000 UTC,1245699360,9
2009-07-07 09:22:00 +0000 UTC,1246958520,6
2009-07-22 02:35:00 +0000 UTC,1248230100,3
2009-08-06 00:56:00 +0000 UTC,1249520160,3
2009-08-20 10:02:00 +0000 UTC,1250762520,3
2009-09-04 16:03:00 +0000 UTC,1252080180,9
2009-09-18 18:44:00 +0000 UTC,1253299440,3
2009-10-04 06:11:00 +0000 UTC,1254636660,3
2009-10-18 05:32:00 +0000 UTC,1255843920,3
2009-11-02 19:15:00 +0000 UTC,1257189300,9
2009-11-16 19:14:00 +0000 UTC,1258398840,3
2009-12-02 07:32:00 +0000 UTC,1259739120,3
2009-12-16 12:03:00 +0000 UTC,1260964980,9
2009-12-31 19:14:00 +0000 UTC,1262286840,3
2010-01-15 07:13:00 +0000 UTC,1263539580,6
2010-01-30 06:18:00 +0000 UTC,1264832280,9
2010-02-14 02:53:00 +0000 UTC,1266115980,3
2010-02-28 16:38:00 +0000 UTC,1267375080,3
2010-03-15 21:03:00 +0000 UTC,1268686980,9
2010-03-30 02:25:00 +0000 UTC,1269915900,6
2010-04-14 12:31:00 +0000 UTC,1271248260,6
2010-04-28 12:18:00 +0000 UTC,1272457080,9
2010-05-14 01:05:00 +0000 UTC,1273799100,3
2010-05-27 23:07:00 +0000 UTC,1275001620,6
2010-06-12 11:15:00 +0000 UTC,1276341300,9
2010-06-26 11:31:00 +0000 UTC,1277551860,6
2010-07-11 19:41:00 +0000 UTC,1278877260,3
2010-07-26 01:37:00 +0000 UTC,1280108220,6
2010-08-10 03:08:00 +0000 UTC,1281409680,3
2010-08-24 17:05:00 +0000 UTC,1282669500,3
2010-09-08 10:30:00 +0000 UTC,1283941800,9
2010-09-23 09:18:00 +0000 UTC,1285233480,9
2010-10-07 18:44:00 +0000 UTC,1286477040,3
2010-10-23 01:38:00 +0000 UTC,1287797880,3
2010-11-06 04:52:00 +0000 UTC,1289019120,6
2010-11-21 17:29:00 +0000 UTC,1290360540,3
2010-12-05 17:37:00 +0000 UTC,1291570620,6
2010-12-21 08:15:00 +0000 UTC,1292919300,9
2011-01-04 09:04:00 +0000 UTC,1294131840,6
2011-01-19 21:22:00 +0000 UTC,1295472120,6
2011-02-03 02:32:00 +0000 UTC,1296700320,3
2011-02-18 08:36:00 +0000 UTC,1298018160,9
2011-03-04 20:47:00 +0000 UTC,1299271620,3
2011-03-19 18:10:00 +0000 UTC,1300558200,6
2011-04-03 14:33:00 +0000 UTC,1301841180,9
2011-04-18 02:44:00 +0000 UTC,1303094640,3
2011-05-03 06:51:00 +0000 UTC,1304405460,9
2011-05-17 11:08:00 +0000 UTC,1305630480,3
2011-06-01 21:02:00 +0000 UTC,1306962120,3
2011-06-15 20:13:00 +0000 UTC,1308168780,6
2011-07-01 08:53:00 +0000 UTC,1309510380,3
